Branch	Duplications	Transfers	Losses	Originations	CopyNum
Nwes	6742.580000000172	2356.850000000006	6460.680000000251	94.56000000000061	18220.0
Ocar	6265.9500000001235	2077.9699999999634	2887.660000000032	97.86000000000067	13833.0
Odio	6156.530000000047	2053.2399999999625	4193.970000000137	69.25999999999993	11214.0
Paus	3114.2200000000694	1924.5099999999609	3994.4300000001053	40.04000000000006	11550.0
Pbac	2207.449999999992	718.8199999999682	2653.6300000000397	27.180000000000195	7767.0
Pcau	4070.610000000074	2349.919999999998	2663.8800000000356	41.22	11390.0
Pfla	7087.040000000105	1136.2299999999577	3804.55000000013	124.27000000000069	16665.0
Pmin	7783.869999999955	638.6099999999782	2040.2699999999043	22.61000000000002	18398.0
Pnai	5559.300000000038	295.0399999999932	7476.87000000034	10.619999999999962	13943.0
Pvar	10103.740000000163	1547.9099999999414	5191.380000000236	88.31000000000043	22092.0
Rcul	2727.000000000015	1523.689999999957	1934.199999999941	40.260000000000026	9822.0
Resc	1559.0799999999979	225.54999999999845	2484.5799999999963	4.659999999999986	11505.0
Rmue	3745.970000000045	922.4899999999726	2619.360000000033	52.109999999999914	11534.0
Rvar	3325.4700000000194	1770.9799999999718	3663.2700000001005	40.780000000000065	8358.0
Scil	10749.330000000058	592.6599999999809	4306.970000000153	75.57000000000008	20917.0
Skow	2652.440000000026	710.939999999976	2464.6099999999824	14.21999999999995	13035.0
Smal	4249.340000000036	612.5699999999812	2027.319999999915	29.82000000000006	13654.0
Sman	1300.5499999999868	585.5699999999804	3060.290000000071	11.209999999999953	6431.0
Smar	1957.1299999999758	1117.2399999999723	2496.7200000000116	25.390000000000065	7975.0
Spur	6109.579999999995	550.3099999999815	4772.160000000189	23.64000000000002	16965.0
Sros	978.9299999999882	1015.8699999999707	867.8199999999657	26.040000000000088	6581.0
Syro	11682.550000000168	1279.4699999999523	3780.890000000151	106.96000000000062	24843.0
Tadh	759.959999999996	454.38999999998526	847.339999999967	8.459999999999974	7771.0
Tcas	2536.520000000009	626.749999999983	2080.7199999999616	26.03000000000006	9094.0
Tspi	1872.4499999999887	598.8499999999772	3946.490000000151	18.94000000000004	6009.0
Twil	12082.120000000063	3509.710000000075	3343.7300000000946	150.6600000000003	20079.0
Xboc	2556.750000000022	2394.4800000000128	5484.30000000025	47.98000000000003	10201.0
Xtro	2074.2399999999825	1891.379999999971	6865.180000000194	16.659999999999958	12531.0
Znev	1096.7899999999877	848.3499999999801	2368.1000000000045	16.539999999999974	7579.0
81	265.79999999999905	647.8699999999869	1688.3599999999456	10.789999999999946	15413.900000000192
82	3334.220000000106	639.6099999999759	1569.0299999999236	428.1099999999979	14589.970000000592
83	1128.2299999999589	493.2399999999856	1487.5499999999165	52.49000000000001	11943.470000000467
84	2647.010000000022	661.0499999999777	4043.5500000001043	138.0400000000004	11993.18000000042
85	868.9699999999749	875.2899999999735	2202.22999999998	86.58000000000047	8675.420000000213
86	4324.680000000146	1941.7699999999531	2109.2499999999554	437.42999999999705	13070.620000000516
87	727.4699999999788	613.5299999999818	2016.0199999999504	111.9000000000004	5950.400000000225
88	590.8599999999894	1921.559999999976	511.51999999998486	50.42999999999982	4184.070000000102
89	1127.5199999999593	1572.3899999999624	3443.240000000073	93.3700000000006	9815.700000000224
90	1083.7899999999613	856.3699999999712	3314.5800000001004	78.73000000000013	8822.130000000283
91	1403.6299999999594	497.8399999999852	1438.179999999946	48.62999999999994	8948.550000000254
92	743.0699999999755	1210.9399999999728	3911.360000000093	73.29000000000009	9294.930000000171
93	1199.6799999999564	610.599999999979	1971.6399999999219	83.3000000000004	9432.790000000321
94	340.8199999999958	543.8199999999833	937.4299999999643	16.809999999999945	7557.980000000236
95	4293.230000000108	998.0699999999688	3331.3400000000634	330.34999999999775	15053.63000000031
96	962.8199999999769	448.05999999998824	747.039999999969	15.129999999999924	16177.800000000205
97	1629.3399999999601	282.4799999999961	1091.4799999999561	75.84000000000006	13415.270000000504
98	1709.8499999999483	1952.8799999999655	1892.2999999999438	145.76000000000036	7395.530000000253
99	4080.310000000112	2557.5100000000075	2055.6799999999557	945.3899999999854	13806.410000000318
100	720.0799999999815	2480.8200000000215	992.6299999999653	105.58000000000055	5427.980000000147
101	993.4599999999721	806.7499999999771	4841.240000000138	61.289999999999885	12519.090000000502
102	2279.119999999972	2445.560000000009	2160.1799999999666	290.6399999999986	7467.1800000002195
103	3622.750000000045	3101.460000000073	2983.030000000092	183.9500000000001	15486.690000000282
104	1793.8099999999388	366.7099999999896	2610.460000000028	65.40999999999994	12200.290000000461
105	849.229999999974	1796.289999999955	3650.140000000093	236.68999999999895	8278.88000000024
106	475.21999999998576	1001.3999999999749	2227.7099999999646	37.76000000000022	10465.660000000184
107	2751.7300000000314	1127.8799999999635	2013.9699999999234	216.01999999999956	12122.010000000299
108	3642.6100000000392	633.909999999977	4466.660000000202	201.63000000000014	15554.910000000358
109	5138.760000000105	1113.5099999999652	1671.2499999999377	622.4699999999914	15543.420000000366
110	871.9499999999857	921.0499999999768	885.4499999999698	44.179999999999986	7465.250000000223
111	2107.4699999999784	814.3099999999791	1906.6199999999392	102.73000000000059	7593.960000000232
112	312.3799999999951	466.54999999998773	595.5699999999799	23.770000000000064	7985.420000000215
113	1942.8899999999348	769.5899999999696	985.1699999999571	518.8999999999944	11757.060000000525
114	632.4999999999818	511.06999999998584	1370.6599999999319	54.399999999999956	12590.630000000241
115	570.2499999999856	1486.5199999999547	800.3199999999697	110.12000000000198	9046.81000000024
116	1303.1699999999757	1145.3899999999728	3107.1900000000533	251.6399999999991	6513.520000000186
117	1242.23999999996	1318.3299999999647	1402.239999999961	149.3600000000002	8436.630000000177
118	718.6899999999725	1064.3699999999637	1878.2699999999425	66.1100000000001	11178.990000000173
119	840.4599999999646	847.5599999999685	923.2699999999621	347.12999999999573	9510.85000000035
120	3355.070000000042	755.2699999999732	1739.2999999999315	351.92999999999677	12763.320000000302
121	4163.590000000041	621.2899999999798	902.6899999999617	471.8699999999972	15498.830000000196
122	1830.4299999999391	423.19999999998606	645.2599999999638	186.85999999999962	12584.820000000464
123	1132.859999999956	1678.049999999954	2901.3800000000497	296.2299999999973	10040.35000000025
124	1804.7299999999516	1133.5399999999645	4606.730000000117	446.8299999999944	10339.930000000288
125	902.499999999983	1450.939999999966	3916.4600000000964	139.58000000000075	6476.07000000017
126	1357.649999999974	552.3199999999833	1087.7799999999638	140.86000000000033	7778.290000000198
127	1765.4099999999585	1699.5499999999593	873.8699999999666	945.3899999999819	7680.240000000157
128	701.919999999983	1348.2899999999752	2851.3100000000486	119.7100000000009	7128.940000000165
129	1166.849999999966	1179.0599999999642	981.3399999999622	223.52999999999935	11208.090000000175
130	3630.0800000000863	888.5999999999744	1775.0599999999492	590.8199999999949	11144.770000000264
131	1706.2699999999502	502.5299999999834	2852.3900000000467	438.00999999999675	10789.590000000457
132	1533.8599999999594	1517.3599999999603	2364.899999999994	189.1499999999999	11561.560000000352
133	483.17999999998835	745.0299999999812	1895.319999999961	110.39000000000061	6815.240000000197
134	489.7799999999874	719.5799999999786	1984.5499999999429	109.53000000000138	7810.330000000204
135	1583.7499999999557	1557.5099999999536	1898.299999999948	477.5199999999918	9619.990000000138
136	571.979999999982	410.55999999998664	1882.5499999999438	149.0200000000006	10995.17000000027
137	1992.3199999999551	1650.859999999958	3010.0600000000586	218.37999999999965	10686.090000000278
138	360.0199999999924	764.1199999999785	1324.9799999999564	64.10999999999989	7371.960000000166
139	566.379999999982	1196.069999999967	2048.289999999949	125.80000000000116	8475.990000000204
140	589.1299999999827	749.7899999999777	1748.5199999999631	193.68999999999954	7899.5100000001485
141	1479.549999999954	667.6299999999775	711.0099999999698	192.17000000000004	11746.160000000296
142	923.6399999999712	1448.149999999958	1352.7399999999575	153.2700000000013	9834.590000000177
143	1128.4899999999734	1179.8799999999742	1802.2599999999684	118.54000000000114	7508.690000000149
144	665.0999999999834	965.9399999999742	1589.8699999999574	126.36000000000175	8115.420000000134
145	2182.519999999971	671.4599999999771	1519.2899999999354	384.1599999999959	10117.820000000265
146	445.9099999999935	786.7099999999818	1329.85999999996	60.76999999999998	6884.040000000101
147	1073.409999999963	1477.989999999959	1288.319999999951	420.809999999993	8398.970000000301
148	496.13999999999135	733.8699999999785	1949.9399999999596	48.30999999999999	6920.510000000108
149	592.4799999999857	843.6099999999789	1852.8599999999421	61.00999999999963	7592.130000000118
150	899.4999999999745	619.5399999999831	2318.5299999999916	111.35000000000126	7947.890000000166
151	597.2299999999822	618.6099999999825	1340.7899999999497	98.71000000000136	8636.030000000157
152	2204.0499999999715	531.1699999999847	1219.8599999999574	431.82999999998884	8662.27000000022
153	712.9299999999803	670.2499999999828	534.4999999999869	387.0599999999907	6715.080000000202
154	517.4799999999872	668.7199999999866	687.7799999999792	368.8799999999904	5479.3400000001375
155	375.27999999999514	587.4799999999876	711.6599999999813	217.17999999999972	4612.040000000101
156	724.0499999999817	187.2700000000002	597.139999999985	715.4499999999807	4143.760000000077
157	285.04999999999876	161.79000000000076	448.1499999999912	341.19999999999266	3114.1300000000488
158	216.60999999999993	286.9199999999998	167.5500000000001	305.51999999999447	2774.240000000032
159	251.3099999999994	255.02999999999952	53.09000000000001	455.82999999999083	2132.739999999981
160	137.03000000000077	0.0	6.1299999999999475	1092.7599999999882	1223.6599999999855
