Branch	Duplications	Transfers	Losses	Originations	CopyNum
Mdom(44)	1334.0099999999911	336.95999999999225	1119.9599999999652	1.8400000000000007	10669.0
Mley(45)	911.9199999999911	969.8999999999759	1577.3199999999586	3.7299999999999915	6711.0
Mlin(46)	16583.389999999992	1665.5599999999615	1968.5399999999677	15.229999999999926	22118.0
Msti(47)	2901.8600000000397	3099.580000000051	7164.300000000033	16.459999999999926	13118.0
Mvir(48)	4213.700000000022	973.6999999999772	2389.35999999999	7.919999999999977	11751.0
Ngen(49)	9054.330000000075	2170.0499999999793	2720.660000000008	18.13	17209.0
Nnom(50)	2335.2699999999986	977.2599999999668	2537.879999999985	5.369999999999986	10127.0
Nvec(51)	2314.029999999999	762.8399999999779	2185.469999999957	4.059999999999987	10520.0
Nwes(52)	3516.500000000029	2085.9999999999723	6062.3900000000685	11.489999999999933	13816.0
Ocar(53)	4477.200000000081	1936.7699999999688	2326.7799999999825	22.650000000000066	11088.0
Odio(54)	5447.210000000038	2071.979999999973	3788.8300000000463	13.179999999999945	10152.0
Paus(55)	2494.300000000008	1853.7299999999668	3165.73000000002	10.249999999999956	9864.0
Pbac(56)	1164.5199999999918	696.0699999999754	2274.2799999999747	2.9199999999999933	5992.0
Pcau(57)	3488.7000000000535	2528.119999999998	2084.819999999967	9.96999999999995	10176.0
Pfla(58)	4371.020000000046	940.0999999999697	3342.70000000002	8.679999999999977	12402.0
Pmin(59)	6567.75999999993	579.7999999999846	1525.099999999943	2.2699999999999996	15826.0
Pnai(60)	2771.6600000000194	303.12999999999676	6436.350000000089	0.7900000000000004	9201.0
Pvar(61)	3284.7800000000466	1506.2399999999566	4428.040000000038	6.049999999999975	13386.0
Rcul(62)	1542.8899999999817	1504.4699999999657	1759.9099999999544	5.209999999999976	8047.0
Resc(63)	906.2099999999973	197.89999999999978	1885.7499999999384	0.6600000000000004	8566.0
Rmue(64)	2668.639999999998	775.129999999978	2057.309999999931	9.41999999999997	9334.0
Rvar(65)	2717.460000000015	1767.8399999999738	3107.300000000029	7.629999999999973	7441.0
Scil(66)	5255.21000000004	509.13999999998714	3714.140000000058	3.089999999999993	13197.0
Skow(67)	1969.289999999985	616.9499999999828	2010.059999999935	2.9199999999999955	11004.0
Smal(68)	2576.1000000000085	518.0099999999866	1518.6599999999514	2.2699999999999996	9891.0
Sman(69)	1116.3099999999909	609.8299999999842	2733.53	1.7100000000000009	5845.0
Smar(70)	1566.339999999981	1106.7799999999759	2058.1199999999626	5.299999999999984	7109.0
Spur(71)	4479.6699999999955	516.4299999999882	3907.0100000000566	1.6600000000000008	13863.0
Sros(72)	504.55999999999455	919.5399999999788	704.8699999999805	4.009999999999989	5425.0
Syro(73)	4350.780000000063	1142.8999999999673	3126.4500000000144	13.999999999999954	14943.0
Tadh(74)	481.1799999999979	432.49999999998846	668.0099999999775	1.850000000000001	6719.0
Tcas(75)	2015.7899999999884	590.0199999999865	1685.8299999999642	2.329999999999999	7813.0
Tspi(76)	1409.719999999991	604.0999999999834	3606.2300000000514	3.0699999999999896	5165.0
Twil(77)	8041.1500000000415	3484.140000000034	2500.2999999999975	12.829999999999922	14482.0
Xboc(78)	2023.249999999969	2441.1299999999956	4693.690000000027	9.31999999999995	8973.0
Xtro(79)	1481.829999999986	2249.38999999999	5907.300000000085	3.489999999999997	10273.0
Znev(80)	640.3999999999927	845.8499999999824	2036.7899999999595	2.8499999999999948	6343.0
81	295.3399999999969	764.599999999982	1530.2199999999511	11.579999999999952	14885.530000000195
82	3485.2100000001283	693.5299999999725	1432.2399999999293	429.149999999998	14827.210000000607
83	1183.509999999962	523.0299999999837	1397.1099999999221	52.37000000000001	12013.360000000459
84	2678.0700000000234	719.0899999999745	3788.660000000098	138.26000000000045	12167.250000000427
85	948.489999999972	942.2399999999724	1793.379999999947	89.22000000000043	8634.710000000203
86	4336.63000000017	1783.4899999999568	1845.5799999999388	425.87999999999687	13231.840000000539
87	735.8099999999828	646.8399999999821	1817.9399999999487	111.18000000000045	5988.760000000231
88	570.329999999992	2001.6599999999798	425.69999999998646	49.36999999999977	4135.670000000093
89	1138.799999999959	1614.9899999999618	3144.1300000000633	97.30000000000062	9827.690000000262
90	1127.6999999999603	940.9999999999715	3006.870000000077	78.60000000000024	8875.500000000291
91	1414.2599999999577	521.9099999999822	1413.0299999999413	49.15000000000001	9096.980000000325
92	799.7499999999757	1245.8399999999722	3376.9900000000544	76.49000000000024	9239.51000000015
93	1265.0699999999572	656.2999999999802	1769.3899999999292	82.9900000000004	9499.210000000368
94	387.78999999999553	598.1899999999808	897.2499999999644	17.47999999999999	7556.680000000256
95	4485.490000000119	1103.2299999999636	2941.030000000052	332.77999999999804	15284.100000000324
96	852.0299999999767	508.85999999998364	655.3599999999744	15.759999999999922	15344.23000000016
97	1626.319999999969	314.24999999999466	1007.8099999999644	76.21	13468.190000000512
98	1707.4699999999505	2152.7999999999806	1467.7099999999473	146.84000000000017	7379.440000000259
99	4050.7900000001214	2610.48000000002	1898.359999999952	945.8499999999856	13818.62000000034
100	686.6199999999817	2575.4900000000284	801.29999999997	107.45000000000057	5377.7500000001655
101	945.3199999999786	910.0399999999763	4082.110000000099	63.02999999999986	12459.220000000514
102	2297.3799999999833	2603.0500000000434	1764.1699999999578	294.72999999999774	7484.930000000216
103	3772.360000000065	3357.5800000000872	2747.650000000052	184.10999999999999	15707.470000000321
104	1818.5099999999418	388.5099999999867	2558.600000000011	66.54	12291.450000000492
105	865.8199999999761	1840.0099999999577	3278.720000000094	234.60999999999956	8109.860000000236
106	489.2099999999871	1060.0299999999718	1963.9799999999295	41.0500000000002	10120.730000000194
107	2849.6500000000506	1130.4399999999669	1800.3799999999308	211.20000000000002	12319.120000000372
108	3768.2300000000596	681.8399999999741	4412.380000000204	202.9599999999995	15960.420000000362
109	5097.130000000116	1183.069999999964	1596.3199999999385	624.8099999999914	15719.770000000359
110	952.5299999999838	1005.2199999999771	812.9599999999689	45.72	7503.380000000228
111	1939.5299999999727	826.4799999999764	1853.8499999999408	112.18000000000065	7450.470000000209
112	339.28999999999405	497.8899999999877	554.38999999998	23.82000000000008	7835.760000000187
113	1868.2499999999425	832.0799999999685	834.1999999999639	521.1899999999935	11651.560000000527
114	754.9699999999783	542.5599999999816	1234.4999999999418	53.82999999999992	12420.490000000256
115	496.8699999999884	1586.9999999999563	760.9899999999717	114.3600000000021	8448.140000000221
116	1182.7799999999772	1193.3299999999736	2738.5700000000397	258.63999999999913	6312.870000000174
117	1214.8099999999615	1367.0799999999595	1311.2799999999636	148.94000000000037	8524.69000000023
118	602.9999999999789	1135.6299999999644	1742.1699999999437	72.82000000000039	10494.420000000178
119	776.5099999999702	940.8899999999695	738.5099999999642	351.76999999999595	9264.240000000367
120	2960.7600000000216	749.109999999973	1694.8499999999322	360.39999999999657	12303.630000000278
121	3367.300000000032	654.3099999999803	877.7999999999615	485.97999999999735	14622.940000000235
122	1820.6699999999464	451.5299999999863	605.0899999999697	187.13999999999967	12576.490000000522
123	1004.8899999999668	1147.3499999999633	2189.5099999999666	288.39999999999833	9928.210000000345
124	1824.0199999999481	1214.7499999999648	4221.2800000001025	452.5199999999927	10411.080000000373
125	936.2699999999812	1511.6699999999648	3258.2300000000573	140.75000000000097	6426.130000000189
126	1175.249999999977	555.0399999999839	1033.1399999999678	143.52000000000044	7529.15000000018
127	1483.4999999999575	1692.949999999965	710.0599999999715	972.129999999983	7010.900000000134
128	729.439999999983	1377.5699999999704	2774.3900000000394	121.52000000000088	7105.140000000189
129	1002.1899999999721	1276.3399999999583	931.6399999999647	248.3099999999992	10425.140000000096
130	3413.710000000072	909.1499999999719	1574.8099999999506	594.0999999999948	10993.150000000282
131	1599.7199999999582	537.609999999981	2700.4200000000214	439.819999999998	10722.24000000043
132	1416.3599999999658	1645.6999999999553	2205.5099999999725	196.98999999999984	11141.070000000247
133	433.3599999999901	759.2499999999791	1753.4399999999564	113.43000000000072	6688.4800000001915
134	491.9899999999884	701.9899999999799	2180.319999999966	105.920000000001	7651.000000000214
135	1234.8699999999653	1711.739999999953	1753.7299999999514	541.3899999999903	8829.940000000106
136	564.799999999982	439.8399999999844	1692.6399999999467	148.74000000000032	10845.51000000031
137	1811.1399999999535	1827.9899999999516	3461.2100000000746	232.52999999999943	10087.530000000255
138	321.4999999999949	794.479999999979	1239.8899999999608	66.81999999999995	7135.880000000188
139	484.19999999998595	867.3799999999762	1710.629999999941	115.98000000000125	8531.420000000224
140	456.6899999999889	803.7199999999767	1631.30999999996	213.58999999999983	7095.670000000138
141	1362.9499999999623	720.9199999999759	628.4699999999718	194.2999999999999	11384.770000000271
142	740.6899999999774	967.4999999999709	956.7799999999658	151.1800000000017	9677.08000000025
143	953.8599999999756	1216.4499999999684	1686.579999999965	140.26000000000076	7192.9700000001785
144	932.0999999999732	1398.949999999958	636.209999999977	254.3599999999986	8774.490000000254
145	605.2299999999859	1026.6799999999794	1253.819999999965	137.8300000000014	7252.9800000001505
146	1938.6499999999583	720.6499999999731	1247.109999999947	389.29999999999546	9735.070000000256
147	426.2699999999922	803.5499999999813	1142.9399999999682	65.40999999999987	6568.980000000108
148	931.5299999999708	1715.2499999999545	897.4399999999649	427.61999999999307	7933.58000000025
149	403.16999999999393	753.1799999999809	1654.7399999999636	52.409999999999975	6416.69000000011
150	498.93999999999056	1001.0299999999795	1439.6999999999434	65.33999999999995	6862.670000000135
151	630.5799999999828	829.1399999999741	1662.9899999999495	115.04000000000148	6737.060000000126
152	1277.9499999999719	513.8699999999887	1043.7299999999664	320.5799999999931	6825.290000000185
153	418.9899999999902	628.5399999999833	456.56999999998993	325.61999999999296	5756.620000000202
154	348.7999999999929	683.0099999999848	561.049999999986	315.33999999999384	4840.0400000001355
155	277.6899999999985	598.8899999999874	589.7199999999835	194.69999999999973	4053.9400000000905
156	488.36999999999	174.15	526.7499999999908	627.1199999999847	3572.380000000076
157	218.41999999999962	154.3000000000006	393.8299999999936	301.35999999999535	2809.4900000000266
158	166.8800000000002	281.69999999999965	143.94000000000094	284.5899999999964	2529.2400000000202
159	173.25000000000003	247.37000000000003	46.6000000000001	428.4699999999917	1940.0099999999793
160	121.22000000000062	0.0	5.369999999999959	1021.6699999999908	1137.5199999999882
Aaur	2770.870000000002	206.41999999999942	422.399999999994	49.68999999999998	5517.0
Acar	342.40999999999974	70.34000000000006	695.8499999999954	11.159999999999979	2168.0
Adig	2697.7400000000002	124.50000000000114	1196.2399999999827	24.09000000000006	5406.0
Agen	1734.2899999999975	216.17999999999964	216.12999999999968	68.48999999999998	2431.0
Ajap	1554.8999999999974	205.7699999999996	750.0499999999897	59.73999999999999	2882.0
Apal	1288.409999999997	209.29999999999953	507.26999999999225	31.740000000000112	3411.0
Apla	1064.6799999999987	158.73000000000008	386.0599999999961	19.670000000000005	2823.0
Aque	5741.740000000014	173.86999999999978	476.75999999999533	86.10000000000014	7021.0
Avag	3074.8600000000033	357.29999999999893	525.799999999993	169.3799999999999	3916.0
Bbel	1709.7999999999981	151.8000000000005	300.0899999999978	19.420000000000012	3989.0
Bflo	1870.189999999997	162.17000000000021	421.73999999999563	22.310000000000006	4041.0
Blea	815.119999999999	127.11000000000163	380.4099999999932	43.69000000000013	1583.0
Bmal	499.6000000000001	36.54000000000005	134.5500000000013	8.739999999999988	1140.0
Ccru	1203.8899999999974	215.51999999999927	875.4899999999813	89.44000000000025	2469.0
Cele	564.0799999999996	52.1099999999998	107.11000000000097	13.249999999999977	1252.0
Cfra	240.94999999999987	121.47000000000037	65.98000000000003	12.489999999999975	829.0
Cgig	1689.7399999999943	258.82999999999873	374.96999999999593	63.14999999999998	2961.0
Chae	1750.949999999995	309.23999999999796	294.03999999999814	94.03000000000013	3335.0
Cint	206.18999999999988	79.10000000000028	195.19999999999948	6.969999999999975	1210.0
Clim	97.26000000000009	179.34999999999974	32.1400000000002	12.209999999999978	535.0
Cowc	310.68999999999943	164.08000000000007	124.56000000000114	16.82999999999998	797.0
Csav	416.68999999999966	53.459999999999944	373.17999999999455	8.089999999999966	1218.0
Ctel	2015.3099999999936	416.8199999999983	180.0100000000001	95.70000000000014	3569.0
Dgig	1753.4899999999993	149.42000000000024	252.11999999999944	37.12000000000001	3249.0
Dmel	956.9399999999998	55.93000000000001	265.60999999999893	14.939999999999984	1680.0
Dpul	1623.4299999999978	151.97000000000017	176.03000000000006	67.13999999999999	2384.0
Drer	1324.3199999999995	114.25000000000045	320.46999999999815	23.180000000000035	2936.0
Emue	1840.6999999999966	140.2800000000006	457.2599999999941	44.23000000000003	3064.0
Emul	166.7299999999999	30.5700000000003	210.6599999999988	7.389999999999975	588.0
Etri	7763.8499999999985	372.7599999999972	318.59999999999604	153.14000000000033	10483.0
Ggal	238.91999999999996	40.33999999999999	912.2799999999928	7.639999999999981	1926.0
Ggor	146.46	12.169999999999941	214.0899999999997	1.0700000000000007	2636.0
Gsal	165.99000000000004	99.81000000000056	230.92999999999842	15.159999999999956	644.0
Hhon	574.4999999999999	36.85000000000009	113.19000000000094	3.879999999999993	1410.0
Hmag	1175.6399999999994	117.58000000000045	552.5299999999937	44.49000000000003	2260.0
Hmia	1622.7699999999977	136.37000000000052	496.49999999999056	53.379999999999974	2672.0
Hrob	644.999999999999	171.8199999999996	764.1199999999924	28.120000000000047	1302.0
Hsap	525.33	16.470000000000006	114.04000000000082	1.8500000000000008	3120.0
Ihof	119.68000000000009	59.399999999999764	267.75999999999704	9.60999999999997	441.0
Lana	1981.179999999997	367.16999999999894	431.5899999999951	93.83000000000013	3491.0
Lcom	6072.640000000043	576.9499999999973	325.8699999999982	185.36000000000018	9184.0
Lgig	1078.8399999999972	217.89999999999958	329.35999999999746	43.37000000000005	2335.0
Mbre	350.8999999999995	103.6100000000007	178.98999999999992	20.49000000000002	972.0
Mcap	6598.320000000015	329.79999999999774	397.74999999999403	162.72000000000025	10449.0
Mdom	912.7399999999996	41.71000000000004	303.56999999999806	9.049999999999986	3003.0
Mley	966.4499999999986	100.0800000000006	212.12999999999872	22.440000000000037	1959.0
Mlin	2945.8900000000017	151.14000000000053	195.39999999999958	170.59999999999994	3676.0
Msti	2959.5400000000127	248.97999999999786	909.0799999999814	82.49000000000025	3825.0
Mvir	1098.5899999999979	168.89000000000013	569.1399999999908	41.19000000000002	2640.0
Ngen	3163.4000000000106	454.23999999999745	576.7899999999926	166.16000000000008	4945.0
Nnom	1731.7399999999984	138.990000000001	686.4599999999849	34.260000000000154	4163.0
Nvec	616.5699999999988	173.16999999999982	916.4899999999893	19.929999999999993	2282.0
Nwes	3042.940000000007	368.9399999999971	477.8299999999909	83.88000000000018	4461.0
Ocar	1769.059999999996	244.45999999999975	411.26999999999566	76.04999999999998	2810.0
Odio	704.9399999999997	121.79000000000084	438.33999999999406	56.9299999999999	1142.0
Paus	634.3899999999978	220.47999999999982	538.849999999993	32.70000000000005	1798.0
Pbac	1001.1499999999986	88.35000000000082	390.9499999999933	24.290000000000138	1805.0
Pcau	555.7299999999993	221.11999999999958	178.00999999999937	34.52	1262.0
Pfla	2725.8600000000047	282.6199999999976	557.7399999999919	114.04000000000035	4459.0
Pmin	1211.9499999999991	125.7100000000007	509.7999999999937	21.159999999999997	2815.0
Pnai	2689.4800000000037	33.16000000000023	1315.1399999999794	9.849999999999973	4816.0
Pvar	6725.070000000023	192.45999999999978	873.2899999999778	81.96000000000029	8829.0
Rcul	1099.5099999999989	126.06000000000144	161.76000000000002	36.150000000000084	1849.0
Resc	609.0599999999994	44.92999999999996	588.7199999999906	4.259999999999989	3014.0
Rmue	1065.269999999998	196.15999999999966	605.0999999999922	42.58000000000001	2260.0
Rvar	602.3399999999999	108.87000000000066	290.72999999999774	34.91000000000005	969.0
Scil	5463.0800000000045	128.76000000000082	556.6599999999954	70.90000000000008	7781.0
Skow	643.0199999999991	116.10000000000069	481.7399999999935	11.399999999999979	2183.0
Smal	1673.2399999999993	136.75000000000077	407.029999999995	27.080000000000016	3839.0
Sman	184.60999999999996	55.569999999999794	206.48999999999904	9.519999999999966	643.0
Smar	415.1199999999997	102.87000000000053	228.8299999999995	19.660000000000007	956.0
Spur	1667.8899999999976	88.25000000000026	949.249999999989	23.260000000000016	3342.0
Sros	465.4199999999992	134.18000000000075	112.23000000000101	21.64000000000003	1185.0
Syro	7133.770000000025	232.25999999999826	840.3499999999822	91.67000000000031	10016.0
Tadh	279.32000000000005	60.139999999999915	144.10000000000014	6.679999999999985	1110.0
Tcas	509.2699999999996	90.61000000000026	218.46999999999912	24.520000000000024	1351.0
Tspi	449.5800000000001	43.840000000000124	372.2999999999953	15.83999999999996	886.0
Twil	4072.740000000005	336.82999999999794	385.81999999999596	138.53000000000026	5729.0
Xboc	507.39999999999935	212.28999999999948	375.9199999999921	42.69000000000009	1281.0
Xtro	589.9699999999989	115.94000000000051	814.9999999999956	14.149999999999972	2345.0
Znev	458.4699999999996	98.7400000000004	236.40999999999906	14.12999999999997	1280.0
